Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2001-02-07,7.75048828125,-0.42918362855111875,-0.42918362855111875
2001-02-08,7.499267578125,-0.47250873280988626,-0.47250873280988626
2001-02-11,6.0,-0.7310699235320353,-0.7310699235320353
2001-02-12,9.7503662109375,-0.08428800995472016,-0.08428800995472016
2001-02-13,11.24951171875,0.17425212872454315,0.17425212872454315
2001-02-14,9.24951171875,-0.17066454191474112,-0.17066454191474112
2001-02-15,15.4991455078125,0.9071368977043651,0.9071368977043651
2001-02-19,7.24951171875,-0.5155812125540254,-0.5155812125540254
2001-02-20,8.2496337890625,-0.34310182519149757,-0.34310182519149757
2001-02-21,6.0,-0.7310699235320353,-0.7310699235320353
2001-02-22,10.7503662109375,0.08817032536492198,0.08817032536492198
2001-02-25,9.2496337890625,-0.17064348987185543,-0.17064348987185543
2001-02-26,10.0,-0.04123658225346672,-0.04123658225346672
2001-02-27,8.7503662109375,-0.2567463452743623,-0.2567463452743623
2001-02-28,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-03-01,12.0,0.30368008838581756,0.30368008838581756
2001-03-04,14.0,0.6485967590251018,0.6485967590251018
2001-03-05,6.75048828125,-0.6016419638707609,-0.6016419638707609
2001-03-06,7.499267578125,-0.47250873280988626,-0.47250873280988626
2001-03-07,4.4991455078125,-0.9899047908116984,-0.9899047908116984
2001-03-08,11.2496337890625,0.17427318076742887,0.17427318076742887
2001-03-11,11.2496337890625,0.17427318076742887,0.17427318076742887
2001-03-12,6.7503662109375,-0.6016630159136466,-0.6016630159136466
2001-03-13,8.0003662109375,-0.3860900967640939,-0.3860900967640939
2001-03-14,9.0,-0.21369491757310888,-0.21369491757310888
2001-03-15,4.2496337890625,-1.0329351664700661,-1.0329351664700661
2001-03-18,6.251220703125,-0.6877448192732678,-0.6877448192732678
2001-03-19,8.500732421875,-0.2997977729756157,-0.2997977729756157
2001-03-20,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-03-21,11.24951171875,0.17425212872454315,0.17425212872454315
2001-03-22,6.0,-0.7310699235320353,-0.7310699235320353
2001-03-25,5.0,-0.9035282588516774,-0.9035282588516774
2001-03-26,20.24951171875,1.7263771466013225,1.7263771466013225
2001-03-27,5.2496337890625,-0.860476831150424,-0.860476831150424
2001-03-28,6.7503662109375,-0.6016630159136466,-0.6016630159136466
2001-03-29,16.0,0.9935134296643862,0.9935134296643862
2001-04-01,8.7503662109375,-0.2567463452743623,-0.2567463452743623
2001-04-03,7.251220703125,-0.5152864839536256,-0.5152864839536256
2001-04-04,5.500732421875,-0.8171727789345422,-0.8171727789345422
2001-04-05,15.75048828125,0.9504830540060184,0.9504830540060184
2001-04-08,5.251220703125,-0.86020315459291,-0.86020315459291
2001-04-09,18.251220703125,1.381755204562438,1.381755204562438
2001-04-10,12.748779296875,0.4328133194466922,0.4328133194466922
2001-04-11,12.499267578125,0.38978294378832445,0.38978294378832445
2001-04-15,14.0,0.6485967590251018,0.6485967590251018
2001-04-16,9.24951171875,-0.17066454191474112,-0.17066454191474112
2001-04-17,24.0,2.3731801122215233,2.3731801122215233
2001-04-18,20.2496337890625,1.726398198644208,1.726398198644208
2001-04-19,10.7503662109375,0.08817032536492198,0.08817032536492198
2001-04-22,11.499267578125,0.2173246084686823,0.2173246084686823
2001-04-23,8.4991455078125,-0.3000714495331298,-0.3000714495331298
2001-04-24,13.748779296875,0.6052716547663344,0.6052716547663344
2001-04-25,12.0,0.30368008838581756,0.30368008838581756
2001-04-26,17.7503662109375,1.295378672602417,1.295378672602417
2001-04-29,9.5008544921875,-0.1273183856130879,-0.1273183856130879
2001-04-30,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2001-05-01,8.0,-0.386153252892751,-0.386153252892751
2001-05-02,11.7503662109375,0.26062866068456414,0.26062866068456414
2001-05-03,14.2496337890625,0.6916481867263553,0.6916481867263553
2001-05-06,4.2496337890625,-1.0329351664700661,-1.0329351664700661
2001-05-07,9.7503662109375,-0.08428800995472016,-0.08428800995472016
2001-05-08,8.748779296875,-0.2570200218318764,-0.2570200218318764
2001-05-09,16.748779296875,1.1226466607252608,1.1226466607252608
2001-05-10,26.4991455078125,2.804178586220429,2.804178586220429
2001-05-13,5.748779296875,-0.7743950277908028,-0.7743950277908028
2001-05-14,11.4991455078125,0.2173035564257966,0.2173035564257966
2001-05-15,8.7503662109375,-0.2567463452743623,-0.2567463452743623
2001-05-16,13.2496337890625,0.5191898514067131,0.5191898514067131
2001-05-17,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-05-20,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-05-21,4.4991455078125,-0.9899047908116984,-0.9899047908116984
2001-05-22,5.75048828125,-0.774100299190403,-0.774100299190403
2001-05-23,16.748779296875,1.1226466607252608,1.1226466607252608
2001-05-24,7.0,-0.5586115882123931,-0.5586115882123931
2001-05-28,7.4991455078125,-0.472529784852772,-0.472529784852772
2001-05-29,3.24951171875,-1.205414553832594,-1.205414553832594
2001-05-30,14.75048828125,0.7780247186863762,0.7780247186863762
2001-05-31,13.0,0.4761384237054597,0.4761384237054597
2001-06-03,4.7503662109375,-0.9465796865529309,-0.9465796865529309
2001-06-04,9.7503662109375,-0.08428800995472016,-0.08428800995472016
2001-06-05,5.24951171875,-0.8604978831933097,-0.8604978831933097
2001-06-06,8.75048828125,-0.2567252932314766,-0.2567252932314766
2001-06-07,5.500732421875,-0.8171727789345422,-0.8171727789345422
2001-06-10,6.5008544921875,-0.6446933915720143,-0.6446933915720143
2001-06-11,3.500732421875,-1.1620894495738265,-1.1620894495738265
2001-06-12,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-06-13,6.499267578125,-0.6449670681295284,-0.6449670681295284
2001-06-14,4.500732421875,-0.9896311142541843,-0.9896311142541843
2001-06-17,2.500732421875,-1.3345477848934686,-1.3345477848934686
2001-06-18,7.251220703125,-0.5152864839536256,-0.5152864839536256
2001-06-19,1.24951171875,-1.5503312244718783,-1.5503312244718783
2001-06-20,8.0,-0.386153252892751,-0.386153252892751
2001-06-21,9.0,-0.21369491757310888,-0.21369491757310888
2001-06-24,5.0,-0.9035282588516774,-0.9035282588516774
2001-06-25,13.5008544921875,0.5625149556654807,0.5625149556654807
2001-06-26,7.4991455078125,-0.472529784852772,-0.472529784852772
2001-06-27,17.251220703125,1.209296869242796,1.209296869242796
2001-06-28,12.7503662109375,0.43308699600420625,0.43308699600420625
2001-07-01,10.7503662109375,0.08817032536492198,0.08817032536492198
2001-07-02,7.7503662109375,-0.42920468059400446,-0.42920468059400446
2001-07-04,10.24951171875,0.00179379340490102,0.00179379340490102
2001-07-05,8.7503662109375,-0.2567463452743623,-0.2567463452743623
2001-07-08,7.24951171875,-0.5155812125540254,-0.5155812125540254
2001-07-09,10.500732421875,0.04511889766366854,0.04511889766366854
2001-07-10,7.500732421875,-0.4722561082952579,-0.4722561082952579
2001-07-11,11.24951171875,0.17425212872454315,0.17425212872454315
2001-07-12,8.251220703125,-0.3428281486339835,-0.3428281486339835
2001-07-15,7.251220703125,-0.5152864839536256,-0.5152864839536256
2001-07-16,5.748779296875,-0.7743950277908028,-0.7743950277908028
2001-07-17,16.251220703125,1.0368385339231536,1.0368385339231536
2001-07-18,4.5008544921875,-0.9896100622112987,-0.9896100622112987
2001-07-19,7.251220703125,-0.5152864839536256,-0.5152864839536256
2001-07-22,6.2496337890625,-0.6880184958307819,-0.6880184958307819
2001-07-23,4.0,-1.0759865941713196,-1.0759865941713196
2001-07-24,8.5008544921875,-0.29977672093273006,-0.29977672093273006
2001-07-25,8.5008544921875,-0.29977672093273006,-0.29977672093273006
2001-07-26,7.0,-0.5586115882123931,-0.5586115882123931
2001-07-29,6.2496337890625,-0.6880184958307819,-0.6880184958307819
2001-07-30,7.7503662109375,-0.42920468059400446,-0.42920468059400446
2001-07-31,7.7503662109375,-0.42920468059400446,-0.42920468059400446
2001-08-01,8.499267578125,-0.30005039749024415,-0.30005039749024415
2001-08-02,7.0,-0.5586115882123931,-0.5586115882123931
2001-08-05,3.5008544921875,-1.1620683975309407,-1.1620683975309407
2001-08-06,3.748779296875,-1.119311698430087,-1.119311698430087
2001-08-07,14.5008544921875,0.7349732909851228,0.7349732909851228
2001-08-08,10.500732421875,0.04511889766366854,0.04511889766366854
2001-08-09,7.0,-0.5586115882123931,-0.5586115882123931
2001-08-12,6.500732421875,-0.6447144436149,-0.6447144436149
2001-08-13,6.0,-0.7310699235320353,-0.7310699235320353
2001-08-14,8.2496337890625,-0.34310182519149757,-0.34310182519149757
2001-08-15,10.251220703125,0.002088522005300799,0.002088522005300799
2001-08-16,11.2496337890625,0.17427318076742887,0.17427318076742887
2001-08-19,7.0,-0.5586115882123931,-0.5586115882123931
2001-08-20,7.0,-0.5586115882123931,-0.5586115882123931
2001-08-21,8.500732421875,-0.2997977729756157,-0.2997977729756157
2001-08-22,5.7503662109375,-0.7741213512332887,-0.7741213512332887
2001-08-23,6.5008544921875,-0.6446933915720143,-0.6446933915720143
2001-08-26,4.75048828125,-0.9465586345100452,-0.9465586345100452
2001-08-27,11.0,0.13122175306617542,0.13122175306617542
2001-08-28,8.24951171875,-0.3431228772343833,-0.3431228772343833
2001-08-29,8.0,-0.386153252892751,-0.386153252892751
2001-08-30,6.500732421875,-0.6447144436149,-0.6447144436149
2001-09-03,17.2496337890625,1.2090231926852817,1.2090231926852817
2001-09-04,3.748779296875,-1.119311698430087,-1.119311698430087
2001-09-05,14.5008544921875,0.7349732909851228,0.7349732909851228
2001-09-06,12.24951171875,0.3467104640441853,0.3467104640441853
2001-09-09,11.2496337890625,0.17427318076742887,0.17427318076742887
2001-09-10,21.251220703125,1.8991302105213643,1.8991302105213643
2001-09-11,0.0,-1.7658199354498882,-1.7658199354498882
2001-09-12,19.4991455078125,1.5969702389829337,1.5969702389829337
2001-09-13,11.748779296875,0.26035498412705005,0.26035498412705005
2001-09-16,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2001-09-17,15.0,0.821055094344744,0.821055094344744
2001-09-18,6.0,-0.7310699235320353,-0.7310699235320353
2001-09-19,11.4991455078125,0.2173035564257966,0.2173035564257966
2001-09-20,10.7503662109375,0.08817032536492198,0.08817032536492198
2001-09-23,9.0,-0.21369491757310888,-0.21369491757310888
2001-09-24,7.0,-0.5586115882123931,-0.5586115882123931
2001-09-25,10.5008544921875,0.04513994970655424,0.04513994970655424
2001-09-26,10.748779296875,0.0878966488074079,0.0878966488074079
2001-09-27,11.2496337890625,0.17427318076742887,0.17427318076742887
2001-09-30,9.5008544921875,-0.1273183856130879,-0.1273183856130879
2001-10-01,5.7503662109375,-0.7741213512332887,-0.7741213512332887
2001-10-02,7.500732421875,-0.4722561082952579,-0.4722561082952579
2001-10-03,12.2496337890625,0.346731516087071,0.346731516087071
2001-10-04,6.0,-0.7310699235320353,-0.7310699235320353
2001-10-08,13.2496337890625,0.5191898514067131,0.5191898514067131
2001-10-09,6.500732421875,-0.6447144436149,-0.6447144436149
2001-10-10,12.5008544921875,0.39005662034583855,0.39005662034583855
2001-10-11,9.748779296875,-0.08456168651223424,-0.08456168651223424
2001-10-14,9.5008544921875,-0.1273183856130879,-0.1273183856130879
2001-10-15,5.4991455078125,-0.8174464554920563,-0.8174464554920563
2001-10-16,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2001-10-17,3.2496337890625,-1.2053935017897084,-1.2053935017897084
2001-10-18,11.748779296875,0.26035498412705005,0.26035498412705005
2001-10-21,6.0,-0.7310699235320353,-0.7310699235320353
2001-10-22,5.24951171875,-0.8604978831933097,-0.8604978831933097
2001-10-23,7.251220703125,-0.5152864839536256,-0.5152864839536256
2001-10-24,9.251220703125,-0.17036981331434134,-0.17036981331434134
2001-10-25,7.0,-0.5586115882123931,-0.5586115882123931
2001-10-28,6.7503662109375,-0.6016630159136466,-0.6016630159136466
2001-10-29,9.75048828125,-0.08426695791183446,-0.08426695791183446
2001-10-30,24.7503662109375,2.502587019839912,2.502587019839912
2001-10-31,15.5008544921875,0.9074316263047649,0.9074316263047649
2001-11-01,15.499267578125,0.9071579497472508,0.9071579497472508
2001-11-04,8.748779296875,-0.2570200218318764,-0.2570200218318764
2001-11-05,10.4991455078125,0.04484522110615446,0.04484522110615446
2001-11-06,8.748779296875,-0.2570200218318764,-0.2570200218318764
2001-11-07,16.4991455078125,1.0795952330240073,1.0795952330240073
2001-11-08,9.24951171875,-0.17066454191474112,-0.17066454191474112
2001-11-12,13.7503662109375,0.6055453313238484,0.6055453313238484
2001-11-13,20.500732421875,1.76970225086009,1.76970225086009
2001-11-14,31.75048828125,3.709816419120293,3.709816419120293
2001-11-15,26.748779296875,2.8472300139216826,2.8472300139216826
2001-11-18,14.500732421875,0.7349522389422372,0.7349522389422372
2001-11-19,17.0,1.1659717649840282,1.1659717649840282
2001-11-20,22.0,2.028263441582239,2.028263441582239
2001-11-22,12.7503662109375,0.43308699600420625,0.43308699600420625
2001-11-25,13.5008544921875,0.5625149556654807,0.5625149556654807
2001-11-26,22.24951171875,2.0712938172406066,2.0712938172406066
2001-11-27,14.499267578125,0.7346996144276088,0.7346996144276088
2001-11-28,23.0,2.200721776901881,2.200721776901881
2001-11-29,12.748779296875,0.4328133194466922,0.4328133194466922
2001-12-02,10.0,-0.04123658225346672,-0.04123658225346672
2001-12-03,12.7503662109375,0.43308699600420625,0.43308699600420625
2001-12-04,41.251220703125,5.348296916914207,5.348296916914207
2001-12-05,17.2496337890625,1.2090231926852817,1.2090231926852817
2001-12-06,27.75048828125,3.0199830778417245,3.0199830778417245
2001-12-09,12.499267578125,0.38978294378832445,0.38978294378832445
2001-12-10,9.7503662109375,-0.08428800995472016,-0.08428800995472016
2001-12-11,35.2496337890625,4.313273228438841,4.313273228438841
2001-12-12,19.0,1.5108884356233125,1.5108884356233125
2001-12-13,16.251220703125,1.0368385339231536,1.0368385339231536
2001-12-16,22.499267578125,2.1143662969847457,2.1143662969847457
2001-12-17,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2001-12-18,11.0,0.13122175306617542,0.13122175306617542
2001-12-19,10.251220703125,0.002088522005300799,0.002088522005300799
2001-12-20,10.7503662109375,0.08817032536492198,0.08817032536492198
2001-12-23,7.5008544921875,-0.47223505625237217,-0.47223505625237217
2001-12-25,10.0,-0.04123658225346672,-0.04123658225346672
2001-12-26,17.748779296875,1.2951049960449028,1.2951049960449028
2001-12-27,13.0,0.4761384237054597,0.4761384237054597
2001-12-30,13.500732421875,0.562493903622595,0.562493903622595
2002-01-01,19.0,1.5108884356233125,1.5108884356233125
2002-01-02,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2002-01-03,15.499267578125,0.9071579497472508,0.9071579497472508
2002-01-06,14.0,0.6485967590251018,0.6485967590251018
2002-01-07,8.0,-0.386153252892751,-0.386153252892751
2002-01-08,10.7503662109375,0.08817032536492198,0.08817032536492198
2002-01-09,16.499267578125,1.079616285066893,1.079616285066893
2002-01-10,19.0,1.5108884356233125,1.5108884356233125
2002-01-13,8.0,-0.386153252892751,-0.386153252892751
2002-01-14,11.0,0.13122175306617542,0.13122175306617542
2002-01-15,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2002-01-16,12.5008544921875,0.39005662034583855,0.39005662034583855
2002-01-17,12.0,0.30368008838581756,0.30368008838581756
2002-01-21,8.500732421875,-0.2997977729756157,-0.2997977729756157
2002-01-22,13.499267578125,0.5622412791079666,0.5622412791079666
2002-01-23,11.0,0.13122175306617542,0.13122175306617542
2002-01-24,14.748779296875,0.7777299900859764,0.7777299900859764
2002-01-27,9.0,-0.21369491757310888,-0.21369491757310888
2002-01-28,22.0,2.028263441582239,2.028263441582239
2002-01-29,9.251220703125,-0.17036981331434134,-0.17036981331434134
2002-01-30,10.0,-0.04123658225346672,-0.04123658225346672
2002-01-31,14.251220703125,0.6919218632838694,0.6919218632838694
2002-02-03,11.5008544921875,0.21759828502619638,0.21759828502619638
2002-02-04,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2002-02-05,8.499267578125,-0.30005039749024415,-0.30005039749024415
2002-02-06,12.251220703125,0.34700519264458507,0.34700519264458507
2002-02-07,14.75048828125,0.7780247186863762,0.7780247186863762
2002-02-10,5.75048828125,-0.774100299190403,-0.774100299190403
2002-02-11,11.75048828125,0.2606497127274498,0.2606497127274498
2002-02-12,13.0,0.4761384237054597,0.4761384237054597
2002-02-13,8.748779296875,-0.2570200218318764,-0.2570200218318764
2002-02-14,12.4991455078125,0.38976189174543874,0.38976189174543874
2002-02-18,9.251220703125,-0.17036981331434134,-0.17036981331434134
2002-02-19,10.0,-0.04123658225346672,-0.04123658225346672
2002-02-20,7.0,-0.5586115882123931,-0.5586115882123931
2002-02-21,8.24951171875,-0.3431228772343833,-0.3431228772343833
2002-02-24,7.4991455078125,-0.472529784852772,-0.472529784852772
2002-02-25,12.0,0.30368008838581756,0.30368008838581756
2002-02-26,16.251220703125,1.0368385339231536,1.0368385339231536
2002-02-27,11.0,0.13122175306617542,0.13122175306617542
2002-02-28,14.75048828125,0.7780247186863762,0.7780247186863762
2002-03-03,7.251220703125,-0.5152864839536256,-0.5152864839536256
2002-03-04,11.0,0.13122175306617542,0.13122175306617542
2002-03-05,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2002-03-06,19.7503662109375,1.6402953432417013,1.6402953432417013
2002-03-07,11.0,0.13122175306617542,0.13122175306617542
2002-03-10,4.499267578125,-0.9898837387688127,-0.9898837387688127
2002-03-11,8.0,-0.386153252892751,-0.386153252892751
2002-03-12,13.5008544921875,0.5625149556654807,0.5625149556654807
2002-03-13,15.251220703125,0.8643801986035116,0.8643801986035116
2002-03-14,15.75048828125,0.9504830540060184,0.9504830540060184
2002-03-17,6.4991455078125,-0.6449881201724141,-0.6449881201724141
2002-03-18,4.2496337890625,-1.0329351664700661,-1.0329351664700661
2002-03-19,20.0,1.6833467709429546,1.6833467709429546
2002-03-20,11.0,0.13122175306617542,0.13122175306617542
2002-03-21,10.0,-0.04123658225346672,-0.04123658225346672
2002-03-24,7.4991455078125,-0.472529784852772,-0.472529784852772
2002-03-25,13.251220703125,0.5194635279642272,0.5194635279642272
2002-03-26,6.0,-0.7310699235320353,-0.7310699235320353
2002-03-27,14.75048828125,0.7780247186863762,0.7780247186863762
2002-03-31,9.2496337890625,-0.17064348987185543,-0.17064348987185543
2002-04-01,16.2496337890625,1.0365648573656396,1.0365648573656396
2002-04-02,13.0,0.4761384237054597,0.4761384237054597
2002-04-03,9.2496337890625,-0.17064348987185543,-0.17064348987185543
2002-04-04,13.7503662109375,0.6055453313238484,0.6055453313238484
2002-04-07,11.0,0.13122175306617542,0.13122175306617542
2002-04-08,10.748779296875,0.0878966488074079,0.0878966488074079
2002-04-09,7.2496337890625,-0.5155601605111397,-0.5155601605111397
2002-04-10,10.251220703125,0.002088522005300799,0.002088522005300799
2002-04-11,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2002-04-14,8.0,-0.386153252892751,-0.386153252892751
2002-04-15,10.4991455078125,0.04484522110615446,0.04484522110615446
2002-04-16,6.2496337890625,-0.6880184958307819,-0.6880184958307819
2002-04-17,19.24951171875,1.5539188112816804,1.5539188112816804
2002-04-18,9.2496337890625,-0.17064348987185543,-0.17064348987185543
2002-04-21,6.7503662109375,-0.6016630159136466,-0.6016630159136466
2002-04-22,6.251220703125,-0.6877448192732678,-0.6877448192732678
2002-04-23,11.75048828125,0.2606497127274498,0.2606497127274498
2002-04-24,9.2496337890625,-0.17064348987185543,-0.17064348987185543
2002-04-25,9.0,-0.21369491757310888,-0.21369491757310888
2002-04-28,8.0,-0.386153252892751,-0.386153252892751
2002-04-29,5.500732421875,-0.8171727789345422,-0.8171727789345422
2002-04-30,10.251220703125,0.002088522005300799,0.002088522005300799
2002-05-01,10.499267578125,0.04486627314904016,0.04486627314904016
2002-05-02,10.251220703125,0.002088522005300799,0.002088522005300799
2002-05-05,4.500732421875,-0.9896311142541843,-0.9896311142541843
2002-05-06,7.24951171875,-0.5155812125540254,-0.5155812125540254
2002-05-07,17.0,1.1659717649840282,1.1659717649840282
2002-05-08,10.2496337890625,0.0018148454477867186,0.0018148454477867186
2002-05-09,14.748779296875,0.7777299900859764,0.7777299900859764
2002-05-12,10.75048828125,0.08819137740780768,0.08819137740780768
2002-05-13,13.5008544921875,0.5625149556654807,0.5625149556654807
2002-05-14,8.0,-0.386153252892751,-0.386153252892751
2002-05-15,11.0,0.13122175306617542,0.13122175306617542
2002-05-16,9.251220703125,-0.17036981331434134,-0.17036981331434134
2002-05-19,8.2496337890625,-0.34310182519149757,-0.34310182519149757
2002-05-20,9.0,-0.21369491757310888,-0.21369491757310888
2002-05-21,9.0,-0.21369491757310888,-0.21369491757310888
2002-05-22,14.7503662109375,0.7780036666434905,0.7780036666434905
2002-05-23,6.499267578125,-0.6449670681295284,-0.6449670681295284
2002-05-27,9.0,-0.21369491757310888,-0.21369491757310888
2002-05-28,9.0,-0.21369491757310888,-0.21369491757310888
2002-05-29,8.0,-0.386153252892751,-0.386153252892751
2002-05-30,9.4991455078125,-0.12761311421348767,-0.12761311421348767
2002-06-02,12.7503662109375,0.43308699600420625,0.43308699600420625
