Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-07-05,4.5,-0.3386470743353127,-0.3386470743353127
2023-07-06,2.0,-1.193655858781277,-1.193655858781277
2023-07-10,6.5,0.34535995322145874,0.34535995322145874
2023-07-11,3.5,-0.6806505881136984,-0.6806505881136984
2023-07-14,5.0,-0.16764531744611985,-0.16764531744611985
2023-07-17,8.0,0.8583652238890372,0.8583652238890372
2023-07-18,7.25,0.601862588555248,0.601862588555248
2023-07-19,5.5,0.003356439443073013,0.003356439443073013
2023-07-20,5.5,0.003356439443073013,0.003356439443073013
2023-07-21,5.0,-0.16764531744611985,-0.16764531744611985
2023-07-24,5.5,0.003356439443073013,0.003356439443073013
2023-07-25,4.75,-0.2531461958907163,-0.2531461958907163
2023-07-26,4.5,-0.3386470743353127,-0.3386470743353127
2023-07-31,4.75,-0.2531461958907163,-0.2531461958907163
2023-08-01,7.5,0.6873634669998444,0.6873634669998444
2023-08-02,8.5,1.0293669807782302,1.0293669807782302
2023-08-03,7.75,0.7728643454444408,0.7728643454444408
2023-08-07,6.25,0.2598590747768623,0.2598590747768623
2023-08-08,4.25,-0.42414795277990913,-0.42414795277990913
2023-08-09,4.75,-0.2531461958907163,-0.2531461958907163
2023-08-14,8.75,1.1148678592228265,1.1148678592228265
2023-08-15,12.25,2.3118801574471766,2.3118801574471766
2023-08-16,5.25,-0.08214443900152342,-0.08214443900152342
2023-08-17,4.5,-0.3386470743353127,-0.3386470743353127
2023-08-18,6.5,0.34535995322145874,0.34535995322145874
2023-08-21,5.0,-0.16764531744611985,-0.16764531744611985
2023-08-22,6.25,0.2598590747768623,0.2598590747768623
2023-08-23,10.0,1.5423722514458087,1.5423722514458087
2023-08-24,4.5,-0.3386470743353127,-0.3386470743353127
2023-08-25,2.75,-0.9371532234474876,-0.9371532234474876
2023-08-28,6.0,0.17435819633226587,0.17435819633226587
2023-08-29,4.25,-0.42414795277990913,-0.42414795277990913
2023-09-05,10.0,1.5423722514458087,1.5423722514458087
2023-09-06,8.75,1.1148678592228265,1.1148678592228265
2023-09-07,9.5,1.3713704945566159,1.3713704945566159
2023-09-08,9.75,1.4568713730012124,1.4568713730012124
2023-09-11,9.0,1.200368737667423,1.200368737667423
2023-09-12,8.75,1.1148678592228265,1.1148678592228265
2023-09-15,3.25,-0.7661514665582948,-0.7661514665582948
2023-09-18,7.25,0.601862588555248,0.601862588555248
2023-09-19,5.75,0.08885731788766944,0.08885731788766944
2023-09-20,4.0,-0.5096488312245055,-0.5096488312245055
2023-09-21,7.5,0.6873634669998444,0.6873634669998444
2023-09-22,3.25,-0.7661514665582948,-0.7661514665582948
2023-09-25,4.25,-0.42414795277990913,-0.42414795277990913
2023-09-26,4.5,-0.3386470743353127,-0.3386470743353127
2023-09-27,4.5,-0.3386470743353127,-0.3386470743353127
2023-10-02,3.0,-0.8516523450028912,-0.8516523450028912
2023-10-03,6.0,0.17435819633226587,0.17435819633226587
2023-10-04,9.0,1.200368737667423,1.200368737667423
2023-10-05,6.75,0.43086083166605516,0.43086083166605516
2023-10-09,6.75,0.43086083166605516,0.43086083166605516
2023-10-10,4.0,-0.5096488312245055,-0.5096488312245055
2023-10-13,4.25,-0.42414795277990913,-0.42414795277990913
2023-10-16,6.0,0.17435819633226587,0.17435819633226587
2023-10-17,1.5,-1.3646576156704697,-1.3646576156704697
2023-10-18,7.0,0.5163617101106516,0.5163617101106516
2023-10-19,6.25,0.2598590747768623,0.2598590747768623
2023-10-20,5.5,0.003356439443073013,0.003356439443073013
2023-10-23,7.25,0.601862588555248,0.601862588555248
2023-10-24,5.5,0.003356439443073013,0.003356439443073013
2023-10-25,4.75,-0.2531461958907163,-0.2531461958907163
2023-10-30,4.0,-0.5096488312245055,-0.5096488312245055
2023-10-31,8.25,0.9438661023336338,0.9438661023336338
2023-11-01,7.0,0.5163617101106516,0.5163617101106516
2023-11-02,9.0,1.200368737667423,1.200368737667423
2023-11-06,6.5,0.34535995322145874,0.34535995322145874
2023-11-07,4.0,-0.5096488312245055,-0.5096488312245055
2023-11-08,4.0,-0.5096488312245055,-0.5096488312245055
2023-11-09,4.25,-0.42414795277990913,-0.42414795277990913
2023-11-10,5.0,-0.16764531744611985,-0.16764531744611985
2023-11-13,5.75,0.08885731788766944,0.08885731788766944
2023-11-17,6.0,0.17435819633226587,0.17435819633226587
2023-11-20,4.25,-0.42414795277990913,-0.42414795277990913
2023-11-21,4.5,-0.3386470743353127,-0.3386470743353127
2023-11-22,5.25,-0.08214443900152342,-0.08214443900152342
2023-11-23,3.5,-0.6806505881136984,-0.6806505881136984
2023-11-27,4.25,-0.42414795277990913,-0.42414795277990913
2023-11-28,5.0,-0.16764531744611985,-0.16764531744611985
2023-12-01,4.0,-0.5096488312245055,-0.5096488312245055
2023-12-04,3.75,-0.595149709669102,-0.595149709669102
2023-12-05,4.0,-0.5096488312245055,-0.5096488312245055
2023-12-06,7.25,0.601862588555248,0.601862588555248
2023-12-07,6.25,0.2598590747768623,0.2598590747768623
2023-12-11,3.0,-0.8516523450028912,-0.8516523450028912
2023-12-14,7.0,0.5163617101106516,0.5163617101106516
2023-12-15,10.0,1.5423722514458087,1.5423722514458087
2023-12-18,6.5,0.34535995322145874,0.34535995322145874
2023-12-19,4.25,-0.42414795277990913,-0.42414795277990913
2023-12-20,3.0,-0.8516523450028912,-0.8516523450028912
2023-12-26,2.0,-1.193655858781277,-1.193655858781277
2023-12-27,3.5,-0.6806505881136984,-0.6806505881136984
2023-12-28,3.25,-0.7661514665582948,-0.7661514665582948
2023-12-29,3.5,-0.6806505881136984,-0.6806505881136984
2024-01-02,5.75,0.08885731788766944,0.08885731788766944
2024-01-03,5.0,-0.16764531744611985,-0.16764531744611985
2024-01-04,5.25,-0.08214443900152342,-0.08214443900152342
2024-01-08,6.75,0.43086083166605516,0.43086083166605516
2024-01-09,5.25,-0.08214443900152342,-0.08214443900152342
2024-01-10,2.25,-1.1081549803366806,-1.1081549803366806
2024-01-16,4.75,-0.2531461958907163,-0.2531461958907163
2024-01-17,7.75,0.7728643454444408,0.7728643454444408
2024-01-18,5.5,0.003356439443073013,0.003356439443073013
2024-01-19,6.0,0.17435819633226587,0.17435819633226587
2024-01-22,3.25,-0.7661514665582948,-0.7661514665582948
2024-01-23,2.75,-0.9371532234474876,-0.9371532234474876
2024-01-24,5.25,-0.08214443900152342,-0.08214443900152342
2024-01-29,2.25,-1.1081549803366806,-1.1081549803366806
2024-01-30,4.0,-0.5096488312245055,-0.5096488312245055
2024-01-31,11.0,1.8843757652241944,1.8843757652241944
2024-02-01,8.25,0.9438661023336338,0.9438661023336338
2024-02-05,4.25,-0.42414795277990913,-0.42414795277990913
2024-02-06,5.0,-0.16764531744611985,-0.16764531744611985
2024-02-07,7.75,0.7728643454444408,0.7728643454444408
2024-02-08,2.75,-0.9371532234474876,-0.9371532234474876
2024-02-12,2.75,-0.9371532234474876,-0.9371532234474876
2024-02-15,5.5,0.003356439443073013,0.003356439443073013
2024-02-20,3.5,-0.6806505881136984,-0.6806505881136984
2024-02-21,2.75,-0.9371532234474876,-0.9371532234474876
2024-02-22,7.0,0.5163617101106516,0.5163617101106516
2024-02-23,4.5,-0.3386470743353127,-0.3386470743353127
2024-02-26,3.75,-0.595149709669102,-0.595149709669102
2024-02-27,4.0,-0.5096488312245055,-0.5096488312245055
2024-03-01,15.75,3.508892455671526,3.508892455671526
2024-03-04,4.0,-0.5096488312245055,-0.5096488312245055
2024-03-05,4.5,-0.3386470743353127,-0.3386470743353127
2024-03-06,7.0,0.5163617101106516,0.5163617101106516
2024-03-07,6.25,0.2598590747768623,0.2598590747768623
2024-03-11,2.5,-1.022654101892084,-1.022654101892084
2024-03-13,3.25,-0.7661514665582948,-0.7661514665582948
2024-03-15,4.75,-0.2531461958907163,-0.2531461958907163
2024-03-18,3.5,-0.6806505881136984,-0.6806505881136984
2024-03-19,4.75,-0.2531461958907163,-0.2531461958907163
2024-03-20,2.25,-1.1081549803366806,-1.1081549803366806
2024-03-21,7.75,0.7728643454444408,0.7728643454444408
2024-03-22,4.75,-0.2531461958907163,-0.2531461958907163
2024-03-25,2.75,-0.9371532234474876,-0.9371532234474876
2024-03-26,4.5,-0.3386470743353127,-0.3386470743353127
2024-03-27,2.0,-1.193655858781277,-1.193655858781277
2024-04-01,8.75,1.1148678592228265,1.1148678592228265
2024-04-02,5.75,0.08885731788766944,0.08885731788766944
2024-04-03,7.25,0.601862588555248,0.601862588555248
2024-04-04,6.5,0.34535995322145874,0.34535995322145874
2024-04-08,5.5,0.003356439443073013,0.003356439443073013
2024-04-09,3.25,-0.7661514665582948,-0.7661514665582948
2024-04-12,5.75,0.08885731788766944,0.08885731788766944
2024-04-15,8.0,0.8583652238890372,0.8583652238890372
2024-04-16,4.25,-0.42414795277990913,-0.42414795277990913
2024-04-17,5.5,0.003356439443073013,0.003356439443073013
2024-04-18,5.0,-0.16764531744611985,-0.16764531744611985
2024-04-19,5.75,0.08885731788766944,0.08885731788766944
2024-04-22,3.5,-0.6806505881136984,-0.6806505881136984
2024-04-23,8.75,1.1148678592228265,1.1148678592228265
2024-04-24,3.25,-0.7661514665582948,-0.7661514665582948
2024-04-29,3.25,-0.7661514665582948,-0.7661514665582948
2024-04-30,7.0,0.5163617101106516,0.5163617101106516
2024-05-01,5.25,-0.08214443900152342,-0.08214443900152342
2024-05-02,5.75,0.08885731788766944,0.08885731788766944
2024-05-06,4.0,-0.5096488312245055,-0.5096488312245055
2024-05-07,4.75,-0.2531461958907163,-0.2531461958907163
2024-05-08,2.0,-1.193655858781277,-1.193655858781277
2024-05-09,5.25,-0.08214443900152342,-0.08214443900152342
2024-05-10,3.75,-0.595149709669102,-0.595149709669102
2024-05-13,2.25,-1.1081549803366806,-1.1081549803366806
2024-05-16,4.5,-0.3386470743353127,-0.3386470743353127
2024-05-17,2.0,-1.193655858781277,-1.193655858781277
2024-05-20,4.75,-0.2531461958907163,-0.2531461958907163
2024-05-21,2.25,-1.1081549803366806,-1.1081549803366806
2024-05-22,3.5,-0.6806505881136984,-0.6806505881136984
2024-05-23,8.25,0.9438661023336338,0.9438661023336338
2024-05-24,3.75,-0.595149709669102,-0.595149709669102
2024-05-28,3.0,-0.8516523450028912,-0.8516523450028912
2024-05-29,4.5,-0.3386470743353127,-0.3386470743353127
2024-06-03,2.25,-1.1081549803366806,-1.1081549803366806
2024-06-04,5.0,-0.16764531744611985,-0.16764531744611985
2024-06-05,7.0,0.5163617101106516,0.5163617101106516
2024-06-06,4.25,-0.42414795277990913,-0.42414795277990913
2024-06-10,2.75,-0.9371532234474876,-0.9371532234474876
2024-06-11,3.5,-0.6806505881136984,-0.6806505881136984
2024-06-14,5.5,0.003356439443073013,0.003356439443073013
2024-06-17,6.25,0.2598590747768623,0.2598590747768623
2024-06-18,7.25,0.601862588555248,0.601862588555248
2024-06-20,7.25,0.601862588555248,0.601862588555248
2024-06-21,4.75,-0.2531461958907163,-0.2531461958907163
2024-06-24,2.75,-0.9371532234474876,-0.9371532234474876
2024-06-25,5.0,-0.16764531744611985,-0.16764531744611985
2024-06-26,3.25,-0.7661514665582948,-0.7661514665582948
2024-07-01,5.5,0.003356439443073013,0.003356439443073013
2024-07-02,3.5,-0.6806505881136984,-0.6806505881136984
2024-07-08,4.25,-0.42414795277990913,-0.42414795277990913
2024-07-09,1.75,-1.2791567372258734,-1.2791567372258734
2024-07-10,2.75,-0.9371532234474876,-0.9371532234474876
2024-07-15,4.25,-0.42414795277990913,-0.42414795277990913
2024-07-16,6.0,0.17435819633226587,0.17435819633226587
2024-07-17,2.25,-1.1081549803366806,-1.1081549803366806
2024-07-18,3.25,-0.7661514665582948,-0.7661514665582948
2024-07-19,5.0,-0.16764531744611985,-0.16764531744611985
2024-07-22,2.0,-1.193655858781277,-1.193655858781277
2024-07-23,2.5,-1.022654101892084,-1.022654101892084
2024-07-24,3.75,-0.595149709669102,-0.595149709669102
2024-07-29,3.25,-0.7661514665582948,-0.7661514665582948
2024-07-30,3.5,-0.6806505881136984,-0.6806505881136984
2024-07-31,4.75,-0.2531461958907163,-0.2531461958907163
2024-08-01,8.0,0.8583652238890372,0.8583652238890372
2024-08-05,9.75,1.4568713730012124,1.4568713730012124
2024-08-06,7.5,0.6873634669998444,0.6873634669998444
2024-08-07,3.0,-0.8516523450028912,-0.8516523450028912
2024-08-08,12.0,2.2263792790025803,2.2263792790025803
2024-08-09,3.75,-0.595149709669102,-0.595149709669102
2024-08-12,4.5,-0.3386470743353127,-0.3386470743353127
2024-08-15,13.5,2.7393845496701585,2.7393845496701585
2024-08-16,4.25,-0.42414795277990913,-0.42414795277990913
2024-08-19,3.0,-0.8516523450028912,-0.8516523450028912
2024-08-20,5.25,-0.08214443900152342,-0.08214443900152342
2024-08-22,5.5,0.003356439443073013,0.003356439443073013
2024-08-23,3.25,-0.7661514665582948,-0.7661514665582948
2024-08-26,5.5,0.003356439443073013,0.003356439443073013
2024-08-27,2.0,-1.193655858781277,-1.193655858781277
2024-08-28,12.75,2.4828819143363696,2.4828819143363696
2024-09-03,18.25,4.363901240117491,4.363901240117491
2024-09-04,12.0,2.2263792790025803,2.2263792790025803
2024-09-05,14.75,3.1668889418931405,3.1668889418931405
2024-09-09,10.5,1.7133740083350015,1.7133740083350015
2024-09-10,9.25,1.2858696161120193,1.2858696161120193
2024-09-13,10.25,1.6278731298904052,1.6278731298904052
2024-09-16,10.25,1.6278731298904052,1.6278731298904052
2024-09-17,5.25,-0.08214443900152342,-0.08214443900152342
2024-09-18,3.0,-0.8516523450028912,-0.8516523450028912
2024-09-19,8.5,1.0293669807782302,1.0293669807782302
2024-09-20,4.25,-0.42414795277990913,-0.42414795277990913
2024-09-23,5.75,0.08885731788766944,0.08885731788766944
2024-09-24,3.5,-0.6806505881136984,-0.6806505881136984
2024-09-25,2.75,-0.9371532234474876,-0.9371532234474876
2024-09-30,4.0,-0.5096488312245055,-0.5096488312245055
2024-10-01,6.0,0.17435819633226587,0.17435819633226587
2024-10-02,1.5,-1.3646576156704697,-1.3646576156704697
2024-10-03,3.25,-0.7661514665582948,-0.7661514665582948
2024-10-07,4.0,-0.5096488312245055,-0.5096488312245055
2024-10-08,3.75,-0.595149709669102,-0.595149709669102
2024-10-09,3.0,-0.8516523450028912,-0.8516523450028912
2024-10-14,2.75,-0.9371532234474876,-0.9371532234474876
2024-10-15,4.5,-0.3386470743353127,-0.3386470743353127
2024-10-16,3.25,-0.7661514665582948,-0.7661514665582948
2024-10-17,6.25,0.2598590747768623,0.2598590747768623
2024-10-18,4.25,-0.42414795277990913,-0.42414795277990913
2024-10-21,2.25,-1.1081549803366806,-1.1081549803366806
2024-10-22,5.25,-0.08214443900152342,-0.08214443900152342
2024-10-23,3.25,-0.7661514665582948,-0.7661514665582948
2024-10-24,6.0,0.17435819633226587,0.17435819633226587
2024-10-25,3.75,-0.595149709669102,-0.595149709669102
2024-10-28,3.5,-0.6806505881136984,-0.6806505881136984
2024-10-29,5.25,-0.08214443900152342,-0.08214443900152342
2024-11-04,3.0,-0.8516523450028912,-0.8516523450028912
2024-11-05,3.5,-0.6806505881136984,-0.6806505881136984
2024-11-06,6.25,0.2598590747768623,0.2598590747768623
2024-11-07,10.0,1.5423722514458087,1.5423722514458087
2024-11-08,4.0,-0.5096488312245055,-0.5096488312245055
2024-11-11,3.25,-0.7661514665582948,-0.7661514665582948
2024-11-12,4.0,-0.5096488312245055,-0.5096488312245055
2024-11-15,5.75,0.08885731788766944,0.08885731788766944
2024-11-18,5.25,-0.08214443900152342,-0.08214443900152342
2024-11-19,5.0,-0.16764531744611985,-0.16764531744611985
2024-11-20,3.25,-0.7661514665582948,-0.7661514665582948
2024-11-21,4.5,-0.3386470743353127,-0.3386470743353127
2024-11-22,5.0,-0.16764531744611985,-0.16764531744611985
2024-11-25,9.5,1.3713704945566159,1.3713704945566159
2024-11-26,3.75,-0.595149709669102,-0.595149709669102
2024-11-29,3.5,-0.6806505881136984,-0.6806505881136984
2024-12-02,8.5,1.0293669807782302,1.0293669807782302
2024-12-03,7.75,0.7728643454444408,0.7728643454444408
2024-12-04,4.5,-0.3386470743353127,-0.3386470743353127
2024-12-05,5.75,0.08885731788766944,0.08885731788766944
2024-12-09,4.0,-0.5096488312245055,-0.5096488312245055
2024-12-10,3.75,-0.595149709669102,-0.595149709669102
2024-12-13,3.0,-0.8516523450028912,-0.8516523450028912
2024-12-16,4.0,-0.5096488312245055,-0.5096488312245055
2024-12-17,3.75,-0.595149709669102,-0.595149709669102
2024-12-18,5.5,0.003356439443073013,0.003356439443073013
2024-12-23,3.25,-0.7661514665582948,-0.7661514665582948
2024-12-24,1.0,-1.5356593725596628,-1.5356593725596628
2024-12-26,2.0,-1.193655858781277,-1.193655858781277
2024-12-27,2.75,-0.9371532234474876,-0.9371532234474876
2024-12-30,5.5,0.003356439443073013,0.003356439443073013
2024-12-31,3.0,-0.8516523450028912,-0.8516523450028912
2025-01-02,4.25,-0.42414795277990913,-0.42414795277990913
2025-01-03,3.0,-0.8516523450028912,-0.8516523450028912
2025-01-06,4.0,-0.5096488312245055,-0.5096488312245055
2025-01-07,2.25,-1.1081549803366806,-1.1081549803366806
2025-01-08,3.25,-0.7661514665582948,-0.7661514665582948
2025-01-09,2.75,-0.9371532234474876,-0.9371532234474876
2025-01-13,4.0,-0.5096488312245055,-0.5096488312245055
2025-01-16,5.0,-0.16764531744611985,-0.16764531744611985
2025-01-17,2.25,-1.1081549803366806,-1.1081549803366806
2025-01-20,8.0,0.8583652238890372,0.8583652238890372
2025-01-21,3.5,-0.6806505881136984,-0.6806505881136984
2025-01-22,3.0,-0.8516523450028912,-0.8516523450028912
2025-01-23,4.75,-0.2531461958907163,-0.2531461958907163
2025-01-24,3.5,-0.6806505881136984,-0.6806505881136984
2025-01-27,6.0,0.17435819633226587,0.17435819633226587
2025-01-28,3.25,-0.7661514665582948,-0.7661514665582948
2025-01-29,2.75,-0.9371532234474876,-0.9371532234474876
2025-02-03,5.0,-0.16764531744611985,-0.16764531744611985
2025-02-04,4.5,-0.3386470743353127,-0.3386470743353127
2025-02-05,3.0,-0.8516523450028912,-0.8516523450028912
2025-02-06,4.25,-0.42414795277990913,-0.42414795277990913
2025-02-10,3.75,-0.595149709669102,-0.595149709669102
2025-02-11,2.25,-1.1081549803366806,-1.1081549803366806
2025-02-14,8.0,0.8583652238890372,0.8583652238890372
2025-02-17,1.25,-1.4501584941150663,-1.4501584941150663
2025-02-18,1.75,-1.2791567372258734,-1.2791567372258734
2025-02-19,2.75,-0.9371532234474876,-0.9371532234474876
2025-02-20,3.5,-0.6806505881136984,-0.6806505881136984
2025-02-21,5.0,-0.16764531744611985,-0.16764531744611985
2025-02-24,5.0,-0.16764531744611985,-0.16764531744611985
2025-02-25,5.0,-0.16764531744611985,-0.16764531744611985
2025-02-26,3.0,-0.8516523450028912,-0.8516523450028912
2025-03-03,4.0,-0.5096488312245055,-0.5096488312245055
2025-03-04,4.5,-0.3386470743353127,-0.3386470743353127
2025-03-05,7.25,0.601862588555248,0.601862588555248
2025-03-06,6.5,0.34535995322145874,0.34535995322145874
2025-03-10,4.0,-0.5096488312245055,-0.5096488312245055
2025-03-11,4.0,-0.5096488312245055,-0.5096488312245055
2025-03-14,3.25,-0.7661514665582948,-0.7661514665582948
2025-03-17,6.75,0.43086083166605516,0.43086083166605516
2025-03-18,3.5,-0.6806505881136984,-0.6806505881136984
2025-03-19,4.5,-0.3386470743353127,-0.3386470743353127
2025-03-20,4.25,-0.42414795277990913,-0.42414795277990913
2025-03-21,2.5,-1.022654101892084,-1.022654101892084
2025-03-24,3.75,-0.595149709669102,-0.595149709669102
2025-03-25,4.5,-0.3386470743353127,-0.3386470743353127
2025-03-26,2.5,-1.022654101892084,-1.022654101892084
2025-03-31,4.0,-0.5096488312245055,-0.5096488312245055
2025-04-01,5.0,-0.16764531744611985,-0.16764531744611985
2025-04-02,4.25,-0.42414795277990913,-0.42414795277990913
2025-04-03,10.5,1.7133740083350015,1.7133740083350015
2025-04-04,11.75,2.1408784005579835,2.1408784005579835
2025-04-07,10.75,1.798874886779598,1.798874886779598
2025-04-08,13.25,2.6538836712255622,2.6538836712255622
2025-04-09,13.75,2.824885428114755,2.824885428114755
2025-04-14,6.5,0.34535995322145874,0.34535995322145874
2025-04-15,6.75,0.43086083166605516,0.43086083166605516
2025-04-16,4.5,-0.3386470743353127,-0.3386470743353127
2025-04-17,4.5,-0.3386470743353127,-0.3386470743353127
2025-04-21,6.25,0.2598590747768623,0.2598590747768623
2025-04-22,5.0,-0.16764531744611985,-0.16764531744611985
2025-04-23,3.5,-0.6806505881136984,-0.6806505881136984
2025-04-24,5.0,-0.16764531744611985,-0.16764531744611985
2025-04-25,2.75,-0.9371532234474876,-0.9371532234474876
2025-04-28,3.25,-0.7661514665582948,-0.7661514665582948
2025-04-29,6.75,0.43086083166605516,0.43086083166605516
2025-05-01,3.75,-0.595149709669102,-0.595149709669102
2025-05-05,4.5,-0.3386470743353127,-0.3386470743353127
2025-05-06,3.25,-0.7661514665582948,-0.7661514665582948
2025-05-07,4.75,-0.2531461958907163,-0.2531461958907163
2025-05-08,4.25,-0.42414795277990913,-0.42414795277990913
2025-05-12,4.25,-0.42414795277990913,-0.42414795277990913
2025-05-14,4.25,-0.42414795277990913,-0.42414795277990913
2025-05-16,2.75,-0.9371532234474876,-0.9371532234474876
2025-05-19,2.25,-1.1081549803366806,-1.1081549803366806
2025-05-20,3.75,-0.595149709669102,-0.595149709669102
2025-05-21,2.25,-1.1081549803366806,-1.1081549803366806
2025-05-22,4.75,-0.2531461958907163,-0.2531461958907163
